i_idx,j_idx,i_id,j_id,arm_i,arm_j,theta_rad,theta_deg,L_nm,D_nm,P,Psecond,Pmax_over_Psecond
164,203,86,234,1,1,1.4838116402209305,85.01614457704346,21.918293012021728,19.96218429457689,0.12995871196584857,0.11204575135429444,1.159871841591855
102,177,196,155,0,0,1.829496683710134,104.82243860977115,18.15663561044976,15.728351372199143,0.1258674961968919,0.0,inf
1,137,2,175,1,0,1.303230963264237,74.6696339258096,24.93462045547142,23.207154280648275,0.12538157117008053,0.11525658710675411,1.0878473353887215
107,144,112,146,1,0,2.13188377298444,122.14794260443453,14.612585049984432,11.998393653364015,0.12395600003547777,0.0,inf
66,140,70,88,1,0,1.6904849735429095,96.85765431429334,20.34305253975117,18.00582620735543,0.12327362682729033,0.0,inf
235,238,191,160,0,0,1.7105194424746377,98.00554482886734,20.123191018223196,17.758118927451264,0.12305670064074305,0.0,inf
226,241,221,135,1,0,1.4196255892691965,81.33855475389744,23.94080686834421,21.980481902434047,0.1223582498722881,0.100060707490426,1.2228401431600469
173,207,138,120,0,1,1.6824486330433965,96.3972059209412,20.679033476704255,18.32494231335765,0.12184180699463351,0.0,inf
137,151,175,199,1,0,0.6033626464563853,34.57013315779489,34.565643696108715,34.04371191647782,0.12094797609750807,0.0,inf
179,216,239,124,0,0,1.3238961518084336,75.85366201223417,25.464162473802542,23.644854490559055,0.12050951211024007,0.0,inf
86,203,157,234,1,0,1.6484453675358464,94.4489623176958,21.453072816395878,19.105257735777386,0.1197814369715442,0.0,inf
217,232,115,62,0,1,1.6019720951316345,91.78623994877267,22.424842555256816,20.102716111437694,0.11752675862989605,0.0,inf
44,230,45,218,1,1,1.4802736986897393,84.81343545914217,24.046220290176038,21.910144873923972,0.11710520975062948,0.0,inf
77,145,126,198,1,1,1.6509714241636764,94.59369470128152,22.091491102109362,19.666645503907066,0.11583186171533355,0.0,inf
149,176,187,108,1,1,2.2691033549882498,130.01004551980213,14.410287993713673,11.511763022716746,0.11474184948505313,0.0842809443818704,1.3614210225880565
89,249,137,240,1,0,2.0916198134756216,119.8409876580936,16.910349876906924,13.992070273414164,0.11337163815991619,0.0,inf
85,141,174,162,1,0,2.5556951120552798,146.43054364298152,11.300422596891659,8.46656944850748,0.11169010410710686,0.0,inf
184,209,205,192,0,1,2.4037220895379248,137.72313085289045,13.257189442699993,10.288325387426788,0.11156850505742111,0.11030713720062152,1.0114350520629094
64,225,121,118,0,0,1.9511987133672188,111.79545126729809,19.03825583462177,16.158683056310814,0.11146056001678442,0.08082406168972389,1.379051704239651
221,245,119,132,0,0,1.6281976839498888,93.28885550330413,23.312600184326694,20.821501283703633,0.11056266130198192,0.0,inf
200,236,152,212,1,1,2.2449240700269546,128.62467453987577,15.998293987036325,12.84425503752286,0.10762764399551293,0.0,inf
219,246,111,167,0,0,1.5237776381519372,87.30602758251874,25.643912919003142,23.23399194385688,0.10516101585378784,0.0,inf
190,250,166,163,1,0,2.416222593072119,138.43935694718814,14.690271301140772,11.368682425127682,0.10303066235903804,0.0,inf
122,180,165,122,0,0,1.763994125282329,101.06941846454885,23.90908893427357,20.927564359401455,0.09842622608231734,0.07357965551827392,1.3376826160578128
63,139,127,67,0,0,1.58519306237371,90.82487218743185,26.301241990661534,23.63267633128315,0.09785902601024261,0.0,inf
122,195,165,110,1,1,1.9861632218976446,113.79877003884064,21.246179952271664,17.922190754412068,0.09761347068016142,0.0,inf
75,199,242,171,0,0,2.271239935979416,130.13246259318385,17.719561163901417,14.149118963638786,0.09711161331595357,0.0,inf
114,117,185,178,1,0,1.8526619476840833,106.1497104667849,23.062656807109114,19.903009369158934,0.09704562329925727,0.0,inf
100,184,161,205,1,1,1.8095615525638795,103.68023973105097,23.814150941369284,20.695424437775184,0.09606692348568209,0.0828364098565429,1.1597185784856194
67,183,77,104,1,0,1.2274645726581612,70.32853951514183,31.28225087543611,29.355072908393947,0.09579538575071385,0.07611974689757299,1.258482715130628
159,185,176,211,1,0,1.5348819236123463,87.94225627390865,27.87267391573246,25.21611616984079,0.09340878534998621,0.06934765848156547,1.3469637965471732
146,175,201,227,1,0,1.5199298500349898,87.08556556295706,28.15230200232849,25.519610438729682,0.09299286629648418,0.0,inf
79,227,103,245,0,0,2.236276236461693,128.12919017465472,19.74057394049049,15.876799935388403,0.0897536695918969,0.0,inf
78,241,226,135,1,1,2.4494851343713697,140.34516017951483,17.224249056596655,13.229858313997656,0.08886800309048672,0.0,inf
107,215,112,236,0,0,2.1915766750980605,125.56809396243253,21.62520695552367,17.549977012524952,0.08404008498146961,0.0,inf
